ano,mes,regiao,uf,nome_uf,descricao_sexo,faixa_etaria,tipo_sintoma,descricao_pergunta,qtd_registros
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,21-30,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",323
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,11-20,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",73
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,71+,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",11
2020,9,Centro-Oeste,52,Goiás,Mulher,51-60,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",423
2020,9,Sudeste,33,Rio de Janeiro,Homem,41-50,,"Por causa disso, foi a algum estabelecimento de saúde?",11
2020,9,Sudeste,33,Rio de Janeiro,Mulher,51-60,,"Por causa disso, foi a algum estabelecimento de saúde?",17
2020,9,Sudeste,35,São Paulo,Mulher,41-50,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Sudeste,35,São Paulo,Homem,41-50,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Sul,41,Paraná,Homem,21-30,,"Por causa disso, foi a algum estabelecimento de saúde?",11
2020,9,Sul,42,Santa Catarina,Mulher,71+,,"Por causa disso, foi a algum estabelecimento de saúde?",13
2020,9,Sul,42,Santa Catarina,Mulher,61-70,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Sul,42,Santa Catarina,Homem,51-60,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",2
2020,9,Sul,43,Rio Grande do Sul,Mulher,61-70,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",2
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,21-30,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Homem,61-70,,"Por causa disso, foi a algum estabelecimento de saúde?",6
2020,9,Centro-Oeste,51,Mato Grosso,Mulher,31-40,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Centro-Oeste,52,Goiás,Mulher,51-60,,"Por causa disso, foi a algum estabelecimento de saúde?",27
2020,9,Centro-Oeste,52,Goiás,Homem,31-40,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Centro-Oeste,52,Goiás,Mulher,71+,,"Por causa disso, foi a algum estabelecimento de saúde?",12
2020,9,Centro-Oeste,52,Goiás,Homem,21-30,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Centro-Oeste,52,Goiás,Mulher,11-20,,"Por causa disso, foi a algum estabelecimento de saúde?",7
2020,9,Centro-Oeste,53,Distrito Federal,Homem,31-40,,"Por causa disso, foi a algum estabelecimento de saúde?",10
2020,9,Centro-Oeste,53,Distrito Federal,Mulher,41-50,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Sudeste,33,Rio de Janeiro,Homem,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",21
2020,9,Sudeste,33,Rio de Janeiro,Homem,11-20,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Sudeste,35,São Paulo,Homem,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",69
2020,9,Sul,41,Paraná,Mulher,41-50,,"Na semana passada, estava temporariamente afastado de algum trabalho?",88
2020,9,Sul,41,Paraná,Mulher,41-50,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Sul,42,Santa Catarina,Mulher,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",143
2020,9,Sul,43,Rio Grande do Sul,Mulher,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",13
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,41-50,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Centro-Oeste,51,Mato Grosso,Homem,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",26
2020,9,Centro-Oeste,52,Goiás,Mulher,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",59
2020,9,Centro-Oeste,52,Goiás,Homem,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",41
2020,9,Centro-Oeste,52,Goiás,Mulher,41-50,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Centro-Oeste,53,Distrito Federal,Mulher,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",17
2020,9,Sudeste,33,Rio de Janeiro,Homem,61-70,,Tem mais de um trabalho,38
2020,9,Sudeste,35,São Paulo,Homem,61-70,,Tem mais de um trabalho,38
2020,9,Centro-Oeste,51,Mato Grosso,Homem,71+,,Tem mais de um trabalho,2
2020,9,Sudeste,33,Rio de Janeiro,Homem,71+,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,9,Sul,41,Paraná,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Sul,43,Rio Grande do Sul,Homem,61-70,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,9,Centro-Oeste,52,Goiás,Homem,0-10,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,3
2020,9,Centro-Oeste,52,Goiás,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,9,Centro-Oeste,53,Distrito Federal,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,9,Sul,43,Rio Grande do Sul,Mulher,21-30,Respiratório leve,Na semana passada teve tosse?,33
2020,9,Sul,43,Rio Grande do Sul,Mulher,0-10,Respiratório leve,Na semana passada teve tosse?,13
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Homem,61-70,Respiratório leve,Na semana passada teve tosse?,5
2020,9,Centro-Oeste,51,Mato Grosso,Homem,71+,Respiratório leve,Na semana passada teve tosse?,8
2020,9,Centro-Oeste,52,Goiás,Homem,61-70,Respiratório leve,Na semana passada teve tosse?,22
2020,9,Centro-Oeste,52,Goiás,Mulher,0-10,Respiratório leve,Na semana passada teve tosse?,12
2020,9,Centro-Oeste,53,Distrito Federal,Mulher,51-60,Respiratório leve,Na semana passada teve tosse?,18
2020,9,Centro-Oeste,53,Distrito Federal,Homem,11-20,Respiratório leve,Na semana passada teve tosse?,5
2020,9,Sudeste,33,Rio de Janeiro,Homem,71+,Respiratório leve,Na semana passada teve dor de garganta?,7
2020,9,Sudeste,33,Rio de Janeiro,Homem,21-30,Respiratório leve,Na semana passada teve dor de garganta?,16
2020,9,Sudeste,33,Rio de Janeiro,Mulher,71+,Respiratório grave,Na semana passada teve dificuldade para respirar?,7
2020,9,Sudeste,33,Rio de Janeiro,Homem,0-10,Respiratório grave,Na semana passada teve dificuldade para respirar?,1
2020,9,Sudeste,33,Rio de Janeiro,Mulher,0-10,Respiratório leve,Na semana passada teve dor de garganta?,3
2020,9,Sudeste,33,Rio de Janeiro,Mulher,21-30,Respiratório grave,Na semana passada teve dificuldade para respirar?,3
2020,9,Sudeste,35,São Paulo,Mulher,31-40,Respiratório leve,Na semana passada teve dor de garganta?,37
2020,9,Sudeste,35,São Paulo,Mulher,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,9
2020,9,Sudeste,35,São Paulo,Mulher,0-10,Respiratório grave,Na semana passada teve dificuldade para respirar?,3
2020,9,Sul,41,Paraná,Mulher,51-60,Respiratório grave,Na semana passada teve dificuldade para respirar?,11
2020,9,Sul,41,Paraná,Homem,31-40,Respiratório grave,Na semana passada teve dificuldade para respirar?,5
2020,9,Sul,43,Rio Grande do Sul,Homem,61-70,Respiratório leve,Na semana passada teve dor de garganta?,13
2020,9,Sul,43,Rio Grande do Sul,Homem,31-40,Respiratório leve,Na semana passada teve dor de garganta?,31
2020,9,Sul,43,Rio Grande do Sul,Mulher,41-50,Respiratório grave,Na semana passada teve dificuldade para respirar?,18
2020,9,Sul,43,Rio Grande do Sul,Homem,71+,Respiratório grave,Na semana passada teve dificuldade para respirar?,10
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,71+,Respiratório grave,Na semana passada teve dificuldade para respirar?,1
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,51-60,Respiratório grave,Na semana passada teve dificuldade para respirar?,6
2020,9,Centro-Oeste,53,Distrito Federal,Mulher,21-30,Respiratório leve,Na semana passada teve dor de garganta?,10
2020,9,Sudeste,33,Rio de Janeiro,Homem,61-70,Sintoma geral,Na semana passada teve febre?,8
2020,9,Sudeste,35,São Paulo,Homem,41-50,Sintoma geral,Na semana passada teve febre?,12
2020,9,Sul,41,Paraná,Homem,31-40,Sintoma geral,Na semana passada teve febre?,6
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Homem,41-50,Sintoma geral,Na semana passada teve febre?,7
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Homem,21-30,Sintoma geral,Na semana passada teve febre?,7
2020,9,Centro-Oeste,53,Distrito Federal,Mulher,11-20,Sintoma geral,Na semana passada teve febre?,8
2020,9,Centro-Oeste,53,Distrito Federal,Mulher,41-50,Sintoma geral,Na semana passada teve febre?,9
2020,9,Sudeste,33,Rio de Janeiro,Homem,21-30,Respiratório grave,Na semana passada teve dor no peito?,3
2020,9,Sul,43,Rio Grande do Sul,Homem,11-20,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",319
2020,9,Sul,43,Rio Grande do Sul,Homem,71+,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",146
2020,9,Centro-Oeste,51,Mato Grosso,Mulher,31-40,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",535
2020,9,Centro-Oeste,51,Mato Grosso,Homem,11-20,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",186
2020,9,Centro-Oeste,51,Mato Grosso,Homem,71+,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",31
2020,9,Centro-Oeste,52,Goiás,Homem,11-20,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",219
2020,9,Centro-Oeste,52,Goiás,Homem,41-50,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",793
2020,9,Sudeste,35,São Paulo,Mulher,71+,,"Por causa disso, foi a algum estabelecimento de saúde?",21
2020,9,Sul,41,Paraná,Mulher,51-60,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Sul,41,Paraná,Mulher,41-50,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Sul,42,Santa Catarina,Homem,21-30,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Sul,43,Rio Grande do Sul,Homem,21-30,,"Por causa disso, foi a algum estabelecimento de saúde?",14
2020,9,Sul,43,Rio Grande do Sul,Mulher,0-10,,"Por causa disso, foi a algum estabelecimento de saúde?",11
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,31-40,,"Por causa disso, foi a algum estabelecimento de saúde?",13
2020,9,Centro-Oeste,52,Goiás,Mulher,61-70,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",2
2020,9,Centro-Oeste,52,Goiás,Homem,71+,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",2
2020,9,Sudeste,35,São Paulo,Mulher,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",178
2020,9,Sudeste,35,São Paulo,Mulher,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",31
2020,9,Sul,41,Paraná,Mulher,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",83
2020,9,Sul,42,Santa Catarina,Homem,61-70,,Providência tomada para recuperar dos sintomas foi outra,4
2020,9,Sul,43,Rio Grande do Sul,Homem,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",15
2020,9,Centro-Oeste,50,Mato Grosso do Sul,Mulher,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",29
2020,9,Centro-Oeste,51,Mato Grosso,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",22
2020,9,Centro-Oeste,52,Goiás,Homem,41-50,,"Na semana passada, estava temporariamente afastado de algum trabalho?",46
2020,9,Centro-Oeste,53,Distrito Federal,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",20
2020,9,Sudeste,33,Rio de Janeiro,Mulher,31-40,,Tem mais de um trabalho,108
2020,9,Sudeste,33,Rio de Janeiro,Homem,41-50,,Tem mais de um trabalho,84
2020,9,Sul,43,Rio Grande do Sul,Mulher,51-60,,Tem mais de um trabalho,77
2020,9,Sul,43,Rio Grande do Sul,Mulher,11-20,,Tem mais de um trabalho,10
2020,9,Centro-Oeste,52,Goiás,Mulher,31-40,,Tem mais de um trabalho,47
2020,9,Sul,42,Santa Catarina,Mulher,71+,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Sul,42,Santa Catarina,Mulher,41-50,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Sul,43,Rio Grande do Sul,Homem,11-20,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Centro-Oeste,51,Mato Grosso,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,9,Centro-Oeste,52,Goiás,Mulher,11-20,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,9,Centro-Oeste,52,Goiás,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,10,Centro-Oeste,52,Goiás,Homem,51-60,Respiratório leve,Na semana passada teve tosse?,13
2020,10,Centro-Oeste,53,Distrito Federal,Homem,51-60,Respiratório leve,Na semana passada teve tosse?,7
2020,10,Sudeste,35,São Paulo,Mulher,31-40,Respiratório grave,Na semana passada teve dificuldade para respirar?,16
2020,10,Sudeste,35,São Paulo,Mulher,0-10,Respiratório grave,Na semana passada teve dificuldade para respirar?,7
2020,10,Sudeste,35,São Paulo,Homem,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,6
2020,10,Sudeste,35,São Paulo,Homem,51-60,Respiratório leve,Na semana passada teve dor de garganta?,11
2020,10,Sul,41,Paraná,Homem,71+,Respiratório grave,Na semana passada teve dificuldade para respirar?,4
2020,10,Sul,43,Rio Grande do Sul,Mulher,11-20,Respiratório leve,Na semana passada teve dor de garganta?,13
2020,10,Sul,43,Rio Grande do Sul,Mulher,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,9
2020,10,Sul,43,Rio Grande do Sul,Mulher,0-10,Respiratório leve,Na semana passada teve dor de garganta?,5
2020,10,Centro-Oeste,50,Mato Grosso do Sul,Mulher,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,2
2020,10,Centro-Oeste,51,Mato Grosso,Homem,0-10,Respiratório grave,Na semana passada teve dificuldade para respirar?,4
2020,10,Centro-Oeste,51,Mato Grosso,Homem,51-60,Respiratório grave,Na semana passada teve dificuldade para respirar?,1
2020,10,Centro-Oeste,52,Goiás,Homem,61-70,Respiratório grave,Na semana passada teve dificuldade para respirar?,7
2020,10,Centro-Oeste,52,Goiás,Mulher,11-20,Respiratório leve,Na semana passada teve dor de garganta?,14
2020,10,Centro-Oeste,52,Goiás,Mulher,21-30,Respiratório grave,Na semana passada teve dificuldade para respirar?,7
2020,10,Centro-Oeste,52,Goiás,Mulher,0-10,Respiratório leve,Na semana passada teve dor de garganta?,13
2020,10,Sudeste,33,Rio de Janeiro,Mulher,51-60,Sintoma geral,Na semana passada teve febre?,10
2020,10,Sudeste,35,São Paulo,Mulher,0-10,Sintoma geral,Na semana passada teve febre?,12
2020,10,Sul,43,Rio Grande do Sul,Homem,21-30,Sintoma geral,Na semana passada teve febre?,6
2020,10,Centro-Oeste,50,Mato Grosso do Sul,Homem,21-30,Sintoma geral,Na semana passada teve febre?,3
2020,10,Centro-Oeste,53,Distrito Federal,Homem,41-50,Sintoma geral,Na semana passada teve febre?,5
2020,10,Sul,41,Paraná,Mulher,61-70,Respiratório grave,Na semana passada teve dor no peito?,3
2020,10,Sul,41,Paraná,Homem,31-40,Respiratório grave,Na semana passada teve dor no peito?,5
2020,10,Sul,41,Paraná,Mulher,0-10,Respiratório grave,Na semana passada teve dor no peito?,2
2020,10,Sul,41,Paraná,Mulher,51-60,Respiratório grave,Na semana passada teve dor no peito?,8
2020,10,Sul,43,Rio Grande do Sul,Mulher,31-40,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",1036
2020,10,Sul,43,Rio Grande do Sul,Homem,71+,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",148
2020,10,Centro-Oeste,50,Mato Grosso do Sul,Mulher,41-50,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",399
2020,10,Sudeste,33,Rio de Janeiro,Mulher,0-10,,"Por causa disso, foi a algum estabelecimento de saúde?",13
2020,10,Sudeste,35,São Paulo,Homem,31-40,,"Por causa disso, foi a algum estabelecimento de saúde?",19
2020,10,Sul,41,Paraná,Homem,71+,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,10,Sul,42,Santa Catarina,Mulher,61-70,,"Por causa disso, foi a algum estabelecimento de saúde?",11
2020,10,Sul,42,Santa Catarina,Mulher,0-10,,"Por causa disso, foi a algum estabelecimento de saúde?",11
2020,10,Sul,43,Rio Grande do Sul,Mulher,31-40,,"Por causa disso, foi a algum estabelecimento de saúde?",26
2020,10,Sul,43,Rio Grande do Sul,Mulher,71+,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,10,Centro-Oeste,51,Mato Grosso,Mulher,71+,,"Por causa disso, foi a algum estabelecimento de saúde?",2
2020,10,Centro-Oeste,51,Mato Grosso,Mulher,31-40,,"Por causa disso, foi a algum estabelecimento de saúde?",13
2020,10,Centro-Oeste,52,Goiás,Homem,0-10,,"Por causa disso, foi a algum estabelecimento de saúde?",6
2020,10,Sul,41,Paraná,Mulher,21-30,,Providência tomada para recuperar dos sintomas foi outra,2
2020,10,Sul,43,Rio Grande do Sul,Mulher,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",12
2020,10,Sul,43,Rio Grande do Sul,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi outra,2
2020,10,Centro-Oeste,50,Mato Grosso do Sul,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",17
2020,10,Centro-Oeste,50,Mato Grosso do Sul,Homem,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",14
2020,10,Centro-Oeste,50,Mato Grosso do Sul,Homem,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",24
2020,10,Centro-Oeste,50,Mato Grosso do Sul,Homem,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",4
2020,10,Centro-Oeste,50,Mato Grosso do Sul,Mulher,71+,,Providência tomada para recuperar dos sintomas foi outra,1
2020,10,Centro-Oeste,52,Goiás,Homem,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",20
2020,10,Centro-Oeste,52,Goiás,Mulher,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",73
2020,10,Centro-Oeste,53,Distrito Federal,Homem,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",19
2020,10,Centro-Oeste,53,Distrito Federal,Mulher,21-30,,Providência tomada para recuperar dos sintomas foi outra,1
2020,10,Centro-Oeste,53,Distrito Federal,Homem,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",2
2020,10,Sudeste,33,Rio de Janeiro,Homem,51-60,,Tem mais de um trabalho,71
2020,10,Sudeste,35,São Paulo,Mulher,21-30,,Tem mais de um trabalho,49
