ano,mes,regiao,descricao_sexo,faixa_etaria,descricao_pergunta,descricao_resposta,qtd_registros
2020,9,Sudeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",8
2020,9,Sul,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,46
2020,9,Sul,Homem,71+,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",1
2020,9,Sul,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,3
2020,9,Sul,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",3
2020,9,Centro-Oeste,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,32
2020,9,Centro-Oeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",3
2020,9,Centro-Oeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,2
2020,9,Centro-Oeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,Outro motivo,7
2020,9,Sudeste,Mulher,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,5201
2020,9,Sudeste,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3835
2020,9,Sudeste,Homem,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",455
2020,9,Sudeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,151
2020,9,Sudeste,Mulher,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",104
2020,9,Sudeste,Homem,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",106
2020,9,Sudeste,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",51
2020,9,Sul,Homem,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",356
2020,9,Sul,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,3821
2020,9,Sul,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",401
2020,9,Sul,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,621
2020,9,Sul,Mulher,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",43
2020,9,Sudeste,Homem,11-20,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,40
2020,9,Sudeste,Mulher,61-70,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,3
2020,9,Sudeste,Mulher,11-20,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,1
2020,9,Centro-Oeste,Mulher,71+,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,3
2020,9,Centro-Oeste,Homem,61-70,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,3
2020,9,Centro-Oeste,Mulher,51-60,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,11
2020,9,Centro-Oeste,Homem,31-40,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,13
2020,9,Centro-Oeste,Mulher,61-70,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,7
2020,9,Centro-Oeste,Homem,51-60,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,4
2020,9,Sudeste,Homem,71+,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",56
2020,9,Sudeste,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",212
2020,9,Sudeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",43
2020,9,Sudeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",11
2020,9,Sudeste,Homem,61-70,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,21
2020,9,Sul,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,59
2020,9,Sul,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Outro motivo,12
2020,9,Sul,Homem,51-60,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",123
2020,9,Sul,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,44
2020,9,Sul,Homem,11-20,Qual o principal motivo deste afastamento temporário?,Outro motivo,6
2020,9,Sul,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",1
2020,9,Sul,Homem,31-40,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",3
2020,9,Sul,Homem,21-30,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",2
2020,9,Centro-Oeste,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,3
2020,9,Centro-Oeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",11
2020,9,Centro-Oeste,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",8
2020,9,Centro-Oeste,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,3
2020,9,Sudeste,Homem,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,7082
2020,9,Sudeste,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,4846
2020,9,Sudeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,5292
2020,9,Sudeste,Homem,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",96
2020,9,Sudeste,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4028
2020,9,Sudeste,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1675
2020,9,Sudeste,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,932
2020,9,Sudeste,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,670
2020,9,Sul,Mulher,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,3652
2020,9,Sul,Mulher,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,4443
2020,9,Sul,Mulher,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",457
2020,9,Sul,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,3210
2020,9,Sul,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2049
2020,9,Sul,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,957
2020,9,Sul,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1449
2020,9,Sudeste,Homem,61-70,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,2
2020,9,Sudeste,Mulher,61-70,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,1
2020,9,Sul,Homem,61-70,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,9
2020,9,Sul,Mulher,71+,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,2
2020,9,Sul,Mulher,11-20,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,1
2020,9,Centro-Oeste,Mulher,31-40,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,66
2020,9,Centro-Oeste,Mulher,51-60,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,1
2020,9,Centro-Oeste,Mulher,31-40,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,1
2020,9,Sudeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,55
2020,9,Sudeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,64
2020,9,Sudeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",29
2020,9,Sudeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,22
2020,9,Sudeste,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,Outro motivo,33
2020,9,Sudeste,Homem,61-70,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",18
2020,9,Sudeste,Homem,11-20,Qual o principal motivo deste afastamento temporário?,Outro motivo,6
2020,9,Sudeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,11
2020,9,Sudeste,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,23
2020,9,Sudeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,1
2020,9,Sul,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",134
2020,9,Sul,Homem,61-70,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",107
2020,9,Sul,Homem,11-20,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",47
2020,9,Sul,Homem,61-70,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",1
2020,9,Sul,Homem,71+,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,1
2020,9,Centro-Oeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,24
2020,9,Centro-Oeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,34
2020,9,Centro-Oeste,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",12
2020,9,Centro-Oeste,Homem,61-70,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,6
2020,9,Centro-Oeste,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",7
2020,9,Centro-Oeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Outro motivo,4
2020,9,Centro-Oeste,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,Outro motivo,2
2020,9,Sudeste,Homem,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,7256
2020,9,Sudeste,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",381
2020,9,Sudeste,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4443
2020,9,Sudeste,Mulher,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",583
2020,9,Sul,Mulher,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,3817
2020,9,Sul,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,3707
2020,9,Sul,Homem,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,3671
2020,9,Sul,Mulher,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",329
2020,9,Sul,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,782
2020,9,Sul,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,3161
2020,9,Sul,Mulher,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",338
2020,9,Sudeste,Mulher,41-50,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,33
2020,9,Sul,Mulher,21-30,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,10
2020,9,Sul,Mulher,71+,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,12
2020,9,Sul,Homem,51-60,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,9
2020,9,Centro-Oeste,Mulher,21-30,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,11
2020,9,Centro-Oeste,Homem,71+,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,2
2020,9,Sudeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",423
2020,9,Sudeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",11
2020,9,Sudeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",3
2020,9,Sudeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",3
2020,9,Sudeste,Homem,71+,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",2
2020,9,Sudeste,Homem,11-20,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",9
2020,9,Sul,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,Outro motivo,13
2020,9,Sul,Homem,71+,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",4
2020,9,Sul,Homem,31-40,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",7
